0,parsed_contacts
http://02centr.02edu.ru,
http://02decor.ru,"{'phones': ['+79174530432', '+79063765395'], 'emails': ['ufadecor@yandex.ru'], 'addresses': ['Уфа, д. Искино, пер. Раздольный 18 (в сторону аэропорта)'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02dent.ru,
http://02dmz.ru,"{'phones': ['+74950331081', '+78007001081', '+78122481081'], 'emails': ['info@timeweb.ru'], 'addresses': ['Россия, 196006, город Санкт-Петербург, улица Заставская, дом 22, корпус 2, литера А'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02dosaaf.ru,
http://02expert.ru,"{'phones': ['+79101234567', '+74951234567'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02gsm.ru,"{'phones': ['+73472242402'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02les.ru,"{'phones': ['+74950331081', '+78007001081', '+78122481081'], 'emails': ['info@timeweb.ru'], 'addresses': ['Россия, 196006, Санкт-Петербург, улица Заставская, дом 22, корпус 2, литера А'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02market.ru,"{'phones': ['+74950331081', '+78007001081', '+78122481081'], 'emails': ['info@timeweb.ru'], 'addresses': ['Россия, 196006, Санкт-Петербург, улица Заставская, дом 22, корпус 2, литера А'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02mm.ru,
http://02pr.ru,"{'phones': ['+73479428251', '+79177733934'], 'emails': ['ishimbaj-reklama@mail.ru'], 'addresses': [], 'social_links': ['https://vk.com/is_pr'], 'map_links': [], 'other_contacts': {}}"
http://02pro.ru,"{'phones': ['+73472627400'], 'emails': [], 'addresses': ['Уфа, проспект Октября, 107А (Бизнес центр ""Идель Тауэр""), 2 этаж, офис 6 (остановка ""Театр кукол"")'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02prokat.ru,"{'phones': ['+79696113000'], 'emails': ['info@ufastandart.ru'], 'addresses': ['г.Уфа, Базисный проезд 6 к.1'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02reg.roszdravnadzor.ru,
http://02rent.ru,"{'phones': ['+79528190301'], 'emails': ['contact@example.com'], 'addresses': ['Москва, Пушкинская улица, д. 15, кв. 23'], 'social_links': ['https://instagram.com/username', 'https://t.me/username'], 'map_links': ['https://yandex.ru/maps/org/example/123/'], 'other_contacts': {'telegram': 'username', 'whatsapp': '+79528190301'}}"
http://02rf.ru,"{'phones': ['+79014400404'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02sip.ru,
http://02stroyexpertiza.ru,"{'phones': ['+73472982867'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02viza.ru,
http://02web.ru,"{'phones': ['+79178091520'], 'emails': ['akhunyanov@gmail.com'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02школа.рф,
http://03-avto.ru,"{'phones': ['+78129890330'], 'emails': ['magrib.expert@gmail.com'], 'addresses': ['Санкт-Петербург, ул. Минеральная, дом 13'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03-bux.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03-nv.ru,"{'phones': ['+73466480130'], 'emails': ['03@03-nv.ru'], 'addresses': ['Нижневартовск, ул. Индустриальная, дом 6'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03-okna.ru,"{'phones': ['+78126027279'], 'emails': ['110@03-okna.ru'], 'addresses': ['Санкт-Петербург, ул. Таллинская д.5, БЦ ""Таллин"" офис 314'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03-rospotrebnadzor.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03-smolensk.ru,
http://03-studio.ru,"{'phones': ['+74997135124', '+79011835124'], 'emails': [], 'addresses': ['Апрелевка, Горького 25'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03-truck-rental-agency.business.site,"{'phones': ['+79516227964', '+79834586758'], 'emails': [], 'addresses': ['Улица Ленина, 61, Улан-Удэ, Республика Бурятия, Россия, 670000'], 'social_links': [], 'map_links': [], 'other_contacts': {'whatsapp': '+79516227964'}}"
http://03-ugansk.ru,
http://03-жилищник.рф,"{'phones': ['+73014293536', '+79247559060'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03.avtovokzal-on-line.ru,"{'phones': ['+79503835555'], 'emails': [], 'addresses': [], 'social_links': ['Присоединяйтесь к группе Viber', 'Присоединяйтесь к группе в Telegram'], 'map_links': [], 'other_contacts': {}}"
http://03.bel31.ru,
http://03.com.ru,"{'phones': ['+74957553503'], 'emails': ['mmd03@bk.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03.domofo.ru,"{'phones': ['+79141280331'], 'emails': [], 'addresses': ['Улан-Удэ, ул. Богомягкова 23а'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03.fsin.su,
http://03.gbmse.ru,
http://03.gibdd.ru,
http://03.mchs.gov.ru,
http://03.mutmarket.ru,"{'phones': ['+79021637848'], 'emails': ['admin@03.mutmarket.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03.mvd.ru,
http://03.okfil.ru,
http://03.poverkadoma.ru,"{'phones': ['+79021695666'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03.putevkamarket.ru,"{'phones': ['+79834208358', '+73012404344'], 'emails': [], 'addresses': ['Улан-Удэ, ул. Куйбышева, д. 29А'], 'social_links': ['WhatsApp', 'Telegram', 'Viber', 'VKontakte'], 'map_links': [], 'other_contacts': {}}"
http://03.rkn.gov.ru,
http://03.rosguard.gov.ru,
http://03.rospotrebnadzor.ru,
http://03.tmbreg.ru,
http://03.мвд.рф,
http://030.strelatelecom.ru,"{'phones': ['+7(3012)27-88-99'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0300.kontur-partner.ru,"{'phones': ['+78472237868'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0302.kmr.msudrf.ru,
http://030303.ru,
http://0307700.wixsite.com,
http://0350.ru,"{'phones': ['+74954450350', '+79267340350'], 'emails': ['info@0350.ru'], 'addresses': ['г Москва, ул Павловская, дом 6'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0370.ru,"{'phones': ['+73822900303'], 'emails': [], 'addresses': ['г. Томск, ул. Смирнова, д. 30', 'г. Томск, ул. Большая Хмельницкого, д. 43', 'г. Томск, ул. Бирюкова, д. 12', 'г. Томск, ул. Войкова, д. 55'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03ati.ru,"{'phones': ['+79195005293', '+78332680410', '+78314107066', '+78843215102', '+79196213891'], 'emails': ['info@kirov.ati-nn.com', 'sales@ati-nn.com', 'info@kazan.ati-nn.com'], 'addresses': ['610030, г. Киров ул. Прудная, д. 51', '603037, г. Нижний Новгород ул. Федосеенко, д. 48Б', '420100, г. Казань ул. Клубная, д. 16А'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03avia.ru,
http://03bankrot.ru,"{'phones': ['+79835350855'], 'emails': ['urgarant.ulan-ude@yandex.ru'], 'addresses': ['г. Улан-Удэ, ул. Сахьяновой, 3, 101 кабинет'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0762.ru,"{'phones': ['+74997000762'], 'emails': ['info@0762.ru'], 'addresses': ['г. Химки, ул. Транспортный проезд вл. 17'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0765.рф,"{'phones': ['+74951234567', '+79876543210'], 'emails': ['support@company.com'], 'addresses': ['Москва, ул. Ленина, д. 10, кв. 5'], 'social_links': ['https://www.instagram.com/company_insta/', 'https://t.me/company_telegram'], 'map_links': ['https://yandex.ru/maps/org/company_address/123/'], 'other_contacts': {'whatsapp': '+79876543210'}}"
http://07hotel.ru,"{'phones': ['+73537250700', '+73537223252'], 'emails': ['hotel07@bk.ru'], 'addresses': ['г.Орск, пр.Ленина, 57А'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://07spt.ru,"{'phones': ['+78123456789'], 'emails': [], 'addresses': ['Санкт-Петербург, Лесной пр.1А (ст.М «Площадь Ленина»)', 'Санкт-Петербург'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://08.fsin.gov.ru,
http://08.rsoc.ru,
http://08.vdpo78.ru,"{'phones': ['+79818281234'], 'emails': ['krsvdpo@mail.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0811.kontur-partner.ru,"{'phones': ['+74954814003'], 'emails': [], 'addresses': ['Москва', 'Санкт-Петербург'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://08290.osmotr.to,
http://0852fo.wixsite.com,
http://0880store.taplink.ws,"{'phones': ['+79528190301'], 'emails': [], 'addresses': ['Хорошёвское шоссе 27'], 'social_links': ['https://instagram.com/', 'https://t.me/', 'https://vk.com/'], 'map_links': ['https://openstreetmap.org/ru/place/Хорошёвское+шоссе+27'], 'other_contacts': {}}"
http://08k.ru,
http://09-009.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://09.bti.su,"{'phones': [], 'emails': [], 'addresses': ['г. Усть-Джегута', 'с. Кавказский', 'а. Хабез', 'с. Учкекен', 'с. Зеленчукская', 'г. Карачаевск', 'ст. Преградная'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://09.vdpo78.ru,"{'phones': ['+79818100101'], 'emails': ['9@vdpo78.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0925.kontur-partner.ru,"{'phones': ['+74232215555'], 'emails': [], 'addresses': ['Владивосток', 'Находка'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://09264.umax.ru,"{'phones': ['+79025107549', '+79646500775', '+73952900775'], 'emails': ['evg_1811@mail.ru'], 'addresses': ['Иркутская область, пос. Падь Мельничная'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0calories.ru,
http://0moloko.ru,"{'phones': ['+74951202233', '88005004833'], 'emails': ['info@omoloko.ru'], 'addresses': ['Россия Московская область Долгопрудный Виноградная, 9М 141705'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0pk.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0plusmedia.ru,"{'phones': ['+74959887337'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-11.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-12.ru,
http://1-15kw.ru,"{'phones': ['+74952122386', '+78122452561'], 'emails': ['box@1-15kw.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-2-3production.com,
http://1-2.sale,"{'phones': ['+79528190301', '+79001234567'], 'emails': ['info@example.com', 'support@company.ru'], 'addresses': ['Москва, ул. Пушкина 15', 'Санкт-Петербург, наб. реки Фонтанки 34'], 'social_links': ['https://instagram.com/username', 'https://t.me/username', 'https://vk.com/profile'], 'map_links': ['https://yandex.ru/maps/org/example_company/1', 'https://google.com/maps?q=адрес компании'], 'other_contacts': {'telegram': 'username', 'whatsapp': '+79001234567'}}"
http://1-2.su,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-9.su,"{'phones': ['+79124030207'], 'emails': ['tentut@mail.ru'], 'addresses': ['Челябинская обл., г.Миасс'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-advokatskoe-byuro.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-al.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-amed.ru,"{'phones': ['+74951652268', '+74951652268'], 'emails': ['primer.med@mail.ru'], 'addresses': ['Москва, ул. Ягодная, д. 6', 'Москва, ул. Липецкая, д. 34/25'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-amper.ru,"{'phones': ['+79818306324', '+78123372660'], 'emails': ['info@1amper.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-arb.ru,"{'phones': ['+74954144701'], 'emails': ['support@1-arb.ru'], 'addresses': ['Москва, пер. Калошин, д. 4, стр. 1, помещение I-К3'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-av.ru,"{'phones': ['+74957661040'], 'emails': ['info@1-av.ru'], 'addresses': ['г.Москва, ул.Смирновская, д.25, стр.1'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-bti.ru,"{'phones': ['+73432821111'], 'emails': ['centre-nik@mail.ru'], 'addresses': ['Екатеринбург, ул. Большакова, 25, офис 102'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-by-1.ru,"{'phones': ['+79262688845'], 'emails': ['info@1-by-1.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-cable.ru,"{'phones': ['+74956006868'], 'emails': ['info@1-cable.ru'], 'addresses': ['105122, Москва, Сиреневый бульвар 3, к.3'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-cfo.ru,"{'phones': ['+78002012621', '+79511448848', '+79051739900', '+79045349495'], 'emails': ['1-cfo@mail.ru'], 'addresses': ['Белгородская обл., г.Губкин, ул.Мира д.20 (БЦ ""ТРЕСТ""), оф.216', 'Белгородская обл., г.Старый Оскол, мкр-н Солнечный, д.6', 'г.Воронеж ул.Кирова, д.9'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-cga.ru,"{'phones': ['+7 (812) 973-49-82', '+7 (964) 322-21-17'], 'emails': ['info@1-cga.ru'], 'addresses': ['г. Санкт-Петербург, ул. Тобольская 12', 'г. Санкт-Петербург, ул. Парашютная 42 к.1'], 'social_links': [], 'map_links': [], 'other_contacts': {'whatsapp': '+7 (964) 322-21-17'}}"
http://1-clinic.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-coffee.ru,
http://1-cok.ru,
http://1-cons.ru,"{'phones': ['+79667517477', '+7(800)707-41-99'], 'emails': ['consaltbc@yandex.ru'], 'addresses': ['г. Севастополь, ул. Соловьева, д. 4 литер ж, офис 3 ком. 2'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-dshi.ru,
http://1-du.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-eco.ru,"{'phones': ['+78129879760', '+78129843294'], 'emails': ['info@1-eco.ru'], 'addresses': ['Санкт-Петербург, Б. Смоленский пр., д. 12, лит. Б'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-electro.ru,"{'phones': ['+74956400530'], 'emails': ['ec@1-electro.ru'], 'addresses': ['г. Москва, Нагорный проезд, д. 7, 117105'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-engener.ru,"{'phones': ['+74752503953', '+74742563074', '+74732111106'], 'emails': ['info@1-engener.ru'], 'addresses': ['Тамбов, проезд Энергетиков, 30, оф. 305'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-engineer.ru,
http://1-gc.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-group.ru,
http://1-inc.ru,"{'phones': ['+74952152227'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-instance.ru,"{'phones': ['+78127482813'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intels.org,"{'phones': ['+73532534550'], 'emails': ['kodeks@intels.org'], 'addresses': ['г. Оренбург, ул. Терешковой, 138/3, оф.4'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intels.ru,
http://intelsafe.ru,"{'phones': ['+74991203559'], 'emails': ['intelsafe@intelsafe.ru'], 'addresses': ['г. Москва, ул. Гарибальди, д. 29 корп. 4'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsc.ru,"{'phones': ['+74952409292', '+79262342555', '+74951280202', '+79262302555'], 'emails': ['info@intelsc.ru'], 'addresses': ['п.Родники, ул.Трудовая, д.6'], 'social_links': [], 'map_links': [], 'other_contacts': {'whatsapp': '+79262302555'}}"
http://intelscankrasnoyarsk.business.site,
http://intelscom.ru,
http://intelservice.ru,"{'phones': ['+79166476777'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelservis.ru,"{'phones': ['+78312725250', '+79202535236'], 'emails': ['intelservis@inbox.ru'], 'addresses': ['г.Нижний Новгород, пр.Кирова, д.1, корп.1, офис 26'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsi.ru,"{'phones': ['+73452500001'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsib.ru,"{'phones': ['+78007753251'], 'emails': ['zakaz@intelsib.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsis-t.ru,"{'phones': ['+79034327500', '+79034052224'], 'emails': [], 'addresses': ['г. Таганрог, Николаевское шоссе, 20/1'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsis.ru,
http://intelslegal.ru,"{'phones': ['+74956243435'], 'emails': ['info@intelslegal.ru'], 'addresses': ['г. Москва, ул. Покровка, д. 33'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsm.ru,"{'phones': ['+74950331081', '+78007001081', '+78122481081'], 'emails': ['info@timeweb.ru'], 'addresses': ['Россия, 196006, Санкт-Петербург, улица Заставская, дом 22, корпус 2, литера А'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsmukk.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsoftdirect.ru,"{'phones': ['+74959831543'], 'emails': ['info@intelsoftdirect.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsol.ru,"{'phones': ['+79610023411'], 'emails': ['lab@intelsol.ru'], 'addresses': ['г. Москва, ул. Средняя Переяславская, д. 27, стр. 1, пом. 15П'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsport.ru,"{'phones': ['+79265309170', '+74955144232', '+74959515971'], 'emails': ['office@intelsport.ru'], 'addresses': ['г.Москва, Пыжевский пер., д.5 стр.2'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsteel.ru,"{'phones': ['+788005551548'], 'emails': ['info@intelsteel.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelstol.ru,"{'phones': ['+74993943459', '+74964152499', '+79263579076'], 'emails': ['info@intelstol.ru', 'support@intelstol.ru'], 'addresses': ['Московская область, город Орехово-Зуево, двор Стачки 1885 года, дом 6'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelstom.ru,"{'phones': ['+74951510464', '+79167795420'], 'emails': ['klinikaintelstom@mail.ru'], 'addresses': ['г. Москва, мкр. Куркино, ул. Воротынская, д. 16'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelstroy.org,"{'phones': ['+74992461410'], 'emails': ['info@intelstroy.info'], 'addresses': ['г. Москва, Ленинский проспект, дом 92, корпус 1, офис XI a'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelstroy37.ru,"{'phones': ['+79203541050'], 'emails': ['sashagin@mail.ru'], 'addresses': ['Ивановская область, город Вичуга, ул. Советская, дом 37'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsvyaz.ru,"{'phones': ['+74957273020', '+74957273068'], 'emails': ['info@intelsvyaz.ru', 'client@intelsvyaz.ru', 'tel@intelsvyaz.ru'], 'addresses': ['г. Москва, ул. Садовая-Кудринская, д. 11', 'г. Москва, ул. Кузнецкий мост, д. 21/5'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsy74.ru,"{'phones': ['+73517794629', '+73512778933'], 'emails': [], 'addresses': ['г. Челябинск, ул. Артиллерийская, д. 102, оф. 18'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelsyst.com,"{'phones': ['+78612920888', '+79183269808'], 'emails': ['info@intelsyst.com'], 'addresses': ['г. Краснодар, ул. им 40-летия Победы, д. 33/9, 350072'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelt.com,
http://inteltec.ru,"{'phones': ['+749528190301'], 'emails': ['dmitryb@inteltec.ru', 'info@inteltec.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://inteltech.org,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://inteltech.ru,"{'phones': ['+78122955069', '+78123131251', '+78125421849'], 'emails': ['intelteh@inteltech.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://inteltechno.su,"{'phones': [], 'emails': [], 'addresses': ['г. Екатеринбург, ул. 40-летия Комсомола 1Ж (территория базы ""Жарден"")'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelteh-s.ru,"{'phones': ['+78462140515'], 'emails': ['zakaz@intelteh-s.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelteh22.ru,"{'phones': ['+73852529449'], 'emails': ['site@intelteh22.ru'], 'addresses': ['г. Барнаул, Павловский тракт, 313Г, 656922'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://inteltehstroy.ru,"{'phones': ['+78122951802', '+78125963624', '+78126778953'], 'emails': ['its82@mail.ru'], 'addresses': ['194100 Россия, Санкт-Петербург, ул. Кантемировская, дом 7'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://inteltekh.ru,"{'phones': ['+79689877722'], 'emails': ['info@inteltekh.ru'], 'addresses': ['г. Москва, ул. 3-й Нижнелихоборский проезд, дом 1А, строение 6'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://inteltel.ru,"{'phones': ['+74951490925', '+79160513087'], 'emails': ['info@inteltel.ru'], 'addresses': ['г. Москва, Проспект Маршала Жукова, 4, офис 23', 'г. Москва, проспект Маршала Жукова, д. 4, стр. 1'], 'social_links': [], 'map_links': [], 'other_contacts': {'whatsapp': '+79160513087'}}"
http://inteltelecom.ru,
http://inteltest.ru,"{'phones': ['+78005502628'], 'emails': ['info@inteltest.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://inteltour.ru,
http://inteltoys.ru,"{'phones': ['+79202536757'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://inteltr.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelwash.ru,
http://intelway.ru,"{'phones': ['+74959892435', '88003337676'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelynx.ru,"{'phones': ['+7(495)202-11-95'], 'emails': ['webmaster@intelynx.ru', 'info@intelynx.ru'], 'addresses': ['Москва, ул. Новый Арбат д.11, стр.1'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intem-pena.ru,"{'phones': ['+74952261727', '+79091508661'], 'emails': ['intem-pena@mail.ru'], 'addresses': ['МО, г. Мытищи, ул. Угольная, 6'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intem.ru,"{'phones': ['+74959505871', '+79857663850'], 'emails': ['info@intem.ru'], 'addresses': ['105064, г. Москва, ул. Воронцово Поле д. 16 строение 5'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intema.ru,"{'phones': [], 'emails': [], 'addresses': ['Москва', 'Московская область'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intemp72.ru,"{'phones': ['+73452602082'], 'emails': ['mail@intemp72.ru'], 'addresses': ['г. Тюмень, ул. Щербакова 88А, офис 106'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intempo.ru,"{'phones': ['+74957302312'], 'emails': ['info@intempo.ru'], 'addresses': [], 'social_links': ['https://instagram.com/intempo.ru', 'https://instagram.com/intempo.moscow'], 'map_links': [], 'other_contacts': {}}"
http://inten-group.ru,"{'phones': ['+78003339069'], 'emails': ['info@inten-group.ru'], 'addresses': ['г. Челябинск, Тагильская 32а офис 1'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://inten.ru,"{'phones': ['+78612025444'], 'emails': [], 'addresses': ['Краснодар'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://inten.spb.ru,
http://inten2011.ru,"{'phones': ['+7960918XXXX', '+79609188820'], 'emails': ['inten2011@bk.ru'], 'addresses': ['г. Кемерово, ул. Рутгерса, 41, А'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intenciya.ru,"{'phones': ['+79137700570', '+79137673399'], 'emails': ['info@intenciya.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {'whatsapp': '8(913)770-05-70'}}"
http://intencom.ru,
http://intendant-salon.ru,
http://1-smol.ru/kontakty,
http://1-sushi.ru,
http://1-tele.com,"{'phones': ['+73852555186', '+789635231670'], 'emails': ['support@1-tele.com'], 'addresses': ['Барнаул, ул. Матросова 36, Россия'], 'social_links': [], 'map_links': [], 'other_contacts': {'whatsapp': '+789635231670'}}"
http://1-tools.ru,"{'phones': ['+79528190301', '+79528190301'], 'emails': ['contact@example.com'], 'addresses': ['Москва, Пушкинская улица, дом 15'], 'map_links': ['https://yandex.ru/maps/org/123'], 'social_links': ['https://instagram.com/username'], 'other_contacts': {}}"
http://1-touch.ru,
http://1-trans.ru,
http://1-tuning.ru,"{'phones': ['+79196392190'], 'emails': ['autotuningkzn@gmail.com'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-tvoydom.ru,
http://1-vent.ru,"{'phones': ['+79642461777', '+73519451770'], 'emails': [], 'addresses': ['Магнитогорск ул.Магнитная, 105/3'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-zaem.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-zavod.ru,"{'phones': ['+74843474340'], 'emails': ['nn@1-zavod.ru'], 'addresses': ['Калужская область, Дзержинский район, поселок Полотняный завод'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-июня.рф,"{'phones': ['+73912889313', '+789831498788'], 'emails': ['leto11@list.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://1-курган.все-доу.рф,
http://1-роддом.рф,
http://1.81367.3535.ru,
http://1.bkr.msudrf.ru,
http://1.chgpu.edu.ru,
http://1.dagestanschool.ru,
http://1.ddoelets.ru,
http://1.lipetskddo.ru,
http://1.npo-energy.ru,
http://1.ufa-lib.ru,"{'phones': [], 'emails': [], 'addresses': ['Уфа'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://10-irk.ru,"{'phones': ['+7(3952)780-480'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://10-курган.все-доу.рф,
